new_split,original_split,class_name,target_present,sample_id,source_file,beam_layer,azimuth_deg,distance_m,velocity_mps,mat_path,label_path
val,train,UAV,1,20260202_145151_beam5,20260202_145151,5,310.86,2160.0,5.66,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145151_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145151_beam5.txt
val,val,UAV,1,20260202_145208_beam1,20260202_145208,1,311.45,2160.0,-4.02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145208_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145208_beam1.txt
val,val,UAV,1,20260202_145208_beam2,20260202_145208,2,311.45,2160.0,-3.84,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145208_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145208_beam2.txt
val,val,UAV,1,20260202_145208_beam3,20260202_145208,3,311.45,2160.0,-3.84,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145208_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145208_beam3.txt
val,val,UAV,1,20260202_145208_beam4,20260202_145208,4,311.45,2160.0,-3.84,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145208_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145208_beam4.txt
val,train,UAV,1,20260202_145216_beam1,20260202_145216,1,311.64,2130.0,-2.19,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145216_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145216_beam1.txt
val,train,UAV,1,20260202_145216_beam2,20260202_145216,2,312.66,2130.0,-2.74,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145216_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145216_beam2.txt
val,train,UAV,1,20260202_145216_beam3,20260202_145216,3,311.64,2130.0,-2.38,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145216_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145216_beam3.txt
val,train,UAV,1,20260202_145216_beam4,20260202_145216,4,311.64,2130.0,-2.38,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145216_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145216_beam4.txt
val,train,UAV,1,20260202_145216_beam5,20260202_145216,5,311.64,2100.0,-2.38,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145216_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145216_beam5.txt
test,train,Background,0,20260204_100845_beam1_az001,20260204_100845,1,1.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az001.mat,
test,val,Background,0,20260204_100845_beam1_az010,20260204_100845,1,10.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam1_az010.mat,
test,train,Background,0,20260204_100845_beam1_az019,20260204_100845,1,19.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az019.mat,
test,train,Background,0,20260204_100845_beam1_az028,20260204_100845,1,28.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az028.mat,
test,train,Background,0,20260204_100845_beam1_az037,20260204_100845,1,37.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az037.mat,
test,val,Background,0,20260204_100845_beam1_az046,20260204_100845,1,46.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam1_az046.mat,
test,train,Background,0,20260204_100845_beam1_az055,20260204_100845,1,55.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az055.mat,
test,train,Background,0,20260204_100845_beam1_az064,20260204_100845,1,64.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az064.mat,
test,train,Background,0,20260204_100845_beam1_az073,20260204_100845,1,73.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az073.mat,
test,train,Background,0,20260204_100845_beam1_az082,20260204_100845,1,82.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az082.mat,
test,train,Background,0,20260204_100845_beam1_az091,20260204_100845,1,91.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az091.mat,
test,train,Background,0,20260204_100845_beam1_az100,20260204_100845,1,100.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az100.mat,
test,train,Background,0,20260204_100845_beam1_az109,20260204_100845,1,109.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az109.mat,
test,train,Background,0,20260204_100845_beam1_az118,20260204_100845,1,118.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az118.mat,
test,train,Background,0,20260204_100845_beam1_az127,20260204_100845,1,127.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az127.mat,
test,train,Background,0,20260204_100845_beam1_az136,20260204_100845,1,136.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az136.mat,
test,train,Background,0,20260204_100845_beam1_az145,20260204_100845,1,145.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az145.mat,
test,test,Background,0,20260204_100845_beam1_az154,20260204_100845,1,154.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100845_beam1_az154.mat,
test,val,Background,0,20260204_100845_beam1_az163,20260204_100845,1,163.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam1_az163.mat,
test,train,Background,0,20260204_100845_beam1_az172,20260204_100845,1,172.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az172.mat,
test,train,Background,0,20260204_100845_beam1_az181,20260204_100845,1,181.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az181.mat,
test,train,Background,0,20260204_100845_beam1_az190,20260204_100845,1,190.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az190.mat,
test,train,Background,0,20260204_100845_beam1_az199,20260204_100845,1,199.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az199.mat,
test,test,Background,0,20260204_100845_beam1_az208,20260204_100845,1,208.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100845_beam1_az208.mat,
test,train,Background,0,20260204_100845_beam1_az217,20260204_100845,1,217.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az217.mat,
test,train,Background,0,20260204_100845_beam1_az226,20260204_100845,1,226.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az226.mat,
test,val,Background,0,20260204_100845_beam1_az235,20260204_100845,1,235.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam1_az235.mat,
test,train,Background,0,20260204_100845_beam1_az244,20260204_100845,1,244.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az244.mat,
test,train,Background,0,20260204_100845_beam1_az253,20260204_100845,1,253.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az253.mat,
test,train,Background,0,20260204_100845_beam1_az262,20260204_100845,1,262.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az262.mat,
test,test,Background,0,20260204_100845_beam2_az001,20260204_100845,2,1.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100845_beam2_az001.mat,
test,train,Background,0,20260204_100845_beam2_az010,20260204_100845,2,10.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az010.mat,
test,train,Background,0,20260204_100845_beam2_az019,20260204_100845,2,19.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az019.mat,
test,val,Background,0,20260204_100845_beam2_az028,20260204_100845,2,28.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam2_az028.mat,
test,train,Background,0,20260204_100845_beam2_az037,20260204_100845,2,37.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az037.mat,
test,train,Background,0,20260204_100845_beam2_az046,20260204_100845,2,46.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az046.mat,
test,train,Background,0,20260204_100845_beam2_az055,20260204_100845,2,55.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az055.mat,
test,train,Background,0,20260204_100845_beam2_az064,20260204_100845,2,64.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az064.mat,
test,val,Background,0,20260204_100845_beam2_az073,20260204_100845,2,73.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam2_az073.mat,
test,train,Background,0,20260204_100845_beam2_az082,20260204_100845,2,82.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az082.mat,
test,train,Background,0,20260204_100845_beam2_az091,20260204_100845,2,91.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az091.mat,
test,train,Background,0,20260204_100845_beam2_az100,20260204_100845,2,100.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az100.mat,
test,train,Background,0,20260204_100845_beam2_az109,20260204_100845,2,109.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az109.mat,
test,train,Background,0,20260204_100845_beam2_az118,20260204_100845,2,118.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az118.mat,
test,val,Background,0,20260204_100845_beam2_az127,20260204_100845,2,127.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam2_az127.mat,
test,train,Background,0,20260204_100845_beam2_az136,20260204_100845,2,136.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az136.mat,
test,train,Background,0,20260204_100845_beam2_az145,20260204_100845,2,145.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az145.mat,
test,val,Background,0,20260204_100845_beam2_az154,20260204_100845,2,154.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam2_az154.mat,
test,train,Background,0,20260204_100845_beam2_az163,20260204_100845,2,163.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az163.mat,
test,test,Background,0,20260204_100845_beam2_az172,20260204_100845,2,172.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100845_beam2_az172.mat,
test,val,Background,0,20260204_100845_beam2_az181,20260204_100845,2,181.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam2_az181.mat,
test,train,Background,0,20260204_100845_beam2_az190,20260204_100845,2,190.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az190.mat,
test,train,Background,0,20260204_100845_beam2_az199,20260204_100845,2,199.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az199.mat,
test,train,Background,0,20260204_100845_beam2_az208,20260204_100845,2,208.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az208.mat,
test,test,Background,0,20260204_100845_beam2_az217,20260204_100845,2,217.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100845_beam2_az217.mat,
test,train,Background,0,20260204_100845_beam2_az226,20260204_100845,2,226.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az226.mat,
test,train,Background,0,20260204_100845_beam2_az235,20260204_100845,2,235.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az235.mat,
test,train,Background,0,20260204_100845_beam2_az244,20260204_100845,2,244.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az244.mat,
test,test,Background,0,20260204_100845_beam2_az253,20260204_100845,2,253.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100845_beam2_az253.mat,
test,train,Background,0,20260204_100845_beam2_az262,20260204_100845,2,262.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az262.mat,
test,train,Background,0,20260204_100845_beam3_az001,20260204_100845,3,1.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam3_az001.mat,
test,train,Background,0,20260204_100845_beam3_az010,20260204_100845,3,10.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam3_az010.mat,
test,train,Background,0,20260204_100845_beam3_az019,20260204_100845,3,19.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam3_az019.mat,
test,val,Background,0,20260204_100845_beam3_az028,20260204_100845,3,28.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam3_az028.mat,
test,test,Background,0,20260204_100845_beam3_az037,20260204_100845,3,37.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100845_beam3_az037.mat,
test,train,Background,0,20260204_100845_beam3_az046,20260204_100845,3,46.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam3_az046.mat,
test,train,Background,0,20260204_100845_beam3_az055,20260204_100845,3,55.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam3_az055.mat,
test,train,Background,0,20260204_100845_beam3_az064,20260204_100845,3,64.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam3_az064.mat,
test,train,Background,0,20260204_100845_beam3_az073,20260204_100845,3,73.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam3_az073.mat,
test,val,Background,0,20260204_100845_beam3_az082,20260204_100845,3,82.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam3_az082.mat,
test,train,Background,0,20260204_100845_beam3_az091,20260204_100845,3,91.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam3_az091.mat,
test,val,Background,0,20260204_100845_beam3_az100,20260204_100845,3,100.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam3_az100.mat,
test,train,Background,0,20260204_100845_beam3_az109,20260204_100845,3,109.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam3_az109.mat,
test,val,Background,0,20260204_100845_beam3_az118,20260204_100845,3,118.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam3_az118.mat,
test,train,Background,0,20260204_100845_beam3_az127,20260204_100845,3,127.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam3_az127.mat,
test,train,Background,0,20260204_100845_beam3_az136,20260204_100845,3,136.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam3_az136.mat,
test,train,Background,0,20260204_100845_beam3_az145,20260204_100845,3,145.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam3_az145.mat,
test,val,Background,0,20260204_100845_beam3_az154,20260204_100845,3,154.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam3_az154.mat,
test,train,Background,0,20260204_100845_beam3_az163,20260204_100845,3,163.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam3_az163.mat,
test,train,Background,0,20260204_100845_beam3_az172,20260204_100845,3,172.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam3_az172.mat,
test,train,Background,0,20260204_100845_beam3_az181,20260204_100845,3,181.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam3_az181.mat,
test,train,Background,0,20260204_100845_beam3_az190,20260204_100845,3,190.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam3_az190.mat,
test,val,Background,0,20260204_100845_beam3_az199,20260204_100845,3,199.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam3_az199.mat,
test,val,Background,0,20260204_100845_beam3_az208,20260204_100845,3,208.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam3_az208.mat,
test,train,Background,0,20260204_100845_beam3_az217,20260204_100845,3,217.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam3_az217.mat,
test,test,Background,0,20260204_100845_beam3_az226,20260204_100845,3,226.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100845_beam3_az226.mat,
test,train,Background,0,20260204_100845_beam3_az235,20260204_100845,3,235.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam3_az235.mat,
test,train,Background,0,20260204_100845_beam3_az244,20260204_100845,3,244.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam3_az244.mat,
test,train,Background,0,20260204_100845_beam3_az253,20260204_100845,3,253.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam3_az253.mat,
test,train,Background,0,20260204_100845_beam3_az262,20260204_100845,3,262.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam3_az262.mat,
test,test,Background,0,20260204_100845_beam4_az001,20260204_100845,4,1.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100845_beam4_az001.mat,
test,train,Background,0,20260204_100845_beam4_az010,20260204_100845,4,10.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam4_az010.mat,
test,train,Background,0,20260204_100845_beam4_az019,20260204_100845,4,19.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam4_az019.mat,
test,train,Background,0,20260204_100845_beam4_az028,20260204_100845,4,28.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam4_az028.mat,
test,train,Background,0,20260204_100845_beam4_az037,20260204_100845,4,37.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam4_az037.mat,
test,train,Background,0,20260204_100845_beam4_az046,20260204_100845,4,46.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam4_az046.mat,
test,test,Background,0,20260204_100845_beam4_az055,20260204_100845,4,55.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100845_beam4_az055.mat,
test,test,Background,0,20260204_100845_beam4_az064,20260204_100845,4,64.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100845_beam4_az064.mat,
test,train,Background,0,20260204_100845_beam4_az073,20260204_100845,4,73.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam4_az073.mat,
test,val,Background,0,20260204_100845_beam4_az082,20260204_100845,4,82.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam4_az082.mat,
test,train,Background,0,20260204_100845_beam4_az091,20260204_100845,4,91.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam4_az091.mat,
test,train,Background,0,20260204_100845_beam4_az100,20260204_100845,4,100.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam4_az100.mat,
test,train,Background,0,20260204_100845_beam4_az109,20260204_100845,4,109.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam4_az109.mat,
test,train,Background,0,20260204_100845_beam4_az118,20260204_100845,4,118.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam4_az118.mat,
test,test,Background,0,20260204_100845_beam4_az127,20260204_100845,4,127.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100845_beam4_az127.mat,
test,train,Background,0,20260204_100845_beam4_az136,20260204_100845,4,136.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam4_az136.mat,
test,test,Background,0,20260204_100845_beam4_az145,20260204_100845,4,145.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100845_beam4_az145.mat,
test,train,Background,0,20260204_100845_beam4_az154,20260204_100845,4,154.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam4_az154.mat,
test,train,Background,0,20260204_100845_beam4_az163,20260204_100845,4,163.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam4_az163.mat,
test,train,Background,0,20260204_100845_beam4_az172,20260204_100845,4,172.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam4_az172.mat,
test,train,Background,0,20260204_100845_beam4_az181,20260204_100845,4,181.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam4_az181.mat,
test,val,Background,0,20260204_100845_beam4_az190,20260204_100845,4,190.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam4_az190.mat,
