fold,manifest_path,manifest_row,split,sample_id,mat_path,label_path,source_file,target,sample_key,scan_group,mat_basename,mat_stem,label_basename,source_basename,mat_sha256,label_sha256
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,401,train,20260204_100826_beam5_az082,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam5_az082.mat,,20260204_100826,0,20260204_100826_beam5_az082,20260204_100826,20260204_100826_beam5_az082.mat,20260204_100826_beam5_az082,,20260204_100826,da321868823e496aac838718b785cb68eb93eda950ec54a72f7aa585e85747ea,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,402,train,20260204_100826_beam5_az091,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam5_az091.mat,,20260204_100826,0,20260204_100826_beam5_az091,20260204_100826,20260204_100826_beam5_az091.mat,20260204_100826_beam5_az091,,20260204_100826,4d3b470ae3cde5c0e9e2bde6972f0fadc0c8c419a8f504b7f150ea87f26c413d,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,403,train,20260204_100826_beam5_az100,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam5_az100.mat,,20260204_100826,0,20260204_100826_beam5_az100,20260204_100826,20260204_100826_beam5_az100.mat,20260204_100826_beam5_az100,,20260204_100826,bc0d69e242ee91bfcd58972f50b721785fcd52ecfedd1f2bab87a34bf3923f6d,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,404,train,20260204_100826_beam5_az109,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam5_az109.mat,,20260204_100826,0,20260204_100826_beam5_az109,20260204_100826,20260204_100826_beam5_az109.mat,20260204_100826_beam5_az109,,20260204_100826,d689da1e76dcdca2d7ea2b04db1a352e20db5f0903ff943b2df612aba398e985,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,405,train,20260204_100826_beam5_az118,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100826_beam5_az118.mat,,20260204_100826,0,20260204_100826_beam5_az118,20260204_100826,20260204_100826_beam5_az118.mat,20260204_100826_beam5_az118,,20260204_100826,8ae84c7f3b39a73e45878873251e631ba8eebd1f872db7df946735e0bce0a6a3,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,406,train,20260204_100826_beam5_az127,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam5_az127.mat,,20260204_100826,0,20260204_100826_beam5_az127,20260204_100826,20260204_100826_beam5_az127.mat,20260204_100826_beam5_az127,,20260204_100826,7ee2dceb7a067612bc5ed9391ca75a853cf5810de96275c8d65fd7bb590b35d6,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,407,train,20260204_100826_beam5_az136,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam5_az136.mat,,20260204_100826,0,20260204_100826_beam5_az136,20260204_100826,20260204_100826_beam5_az136.mat,20260204_100826_beam5_az136,,20260204_100826,955a1042c737475e2e0ae8d13fcf462bc38c686865762e94eaadb3e712f880af,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,408,train,20260204_100826_beam5_az145,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100826_beam5_az145.mat,,20260204_100826,0,20260204_100826_beam5_az145,20260204_100826,20260204_100826_beam5_az145.mat,20260204_100826_beam5_az145,,20260204_100826,d7e174b18fdcd0017b927d513f2f1d6730016479649845c7e4e8b1881baadb50,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,409,train,20260204_100826_beam5_az154,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam5_az154.mat,,20260204_100826,0,20260204_100826_beam5_az154,20260204_100826,20260204_100826_beam5_az154.mat,20260204_100826_beam5_az154,,20260204_100826,8bb82fccaed856ed3cc3ae8b9d3e118cf37a7cc595f858831c43ed18e9a7b20c,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,410,train,20260204_100826_beam5_az163,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100826_beam5_az163.mat,,20260204_100826,0,20260204_100826_beam5_az163,20260204_100826,20260204_100826_beam5_az163.mat,20260204_100826_beam5_az163,,20260204_100826,1c55c5f118ce563c29ce8f2c35fd9428f0e5436d21999e9017f1ad10e38f6abf,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,411,train,20260204_100826_beam5_az172,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam5_az172.mat,,20260204_100826,0,20260204_100826_beam5_az172,20260204_100826,20260204_100826_beam5_az172.mat,20260204_100826_beam5_az172,,20260204_100826,84649e5cdeb15fd2f615c2e243ed87cfc11b305d6b45013684abb1b41cc66cd3,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,412,train,20260204_100826_beam5_az181,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100826_beam5_az181.mat,,20260204_100826,0,20260204_100826_beam5_az181,20260204_100826,20260204_100826_beam5_az181.mat,20260204_100826_beam5_az181,,20260204_100826,ff1b6baf4af8bf6d39cb25696426edf74549be0fca18f30e28e9839082c57a34,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,413,train,20260204_100826_beam5_az190,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam5_az190.mat,,20260204_100826,0,20260204_100826_beam5_az190,20260204_100826,20260204_100826_beam5_az190.mat,20260204_100826_beam5_az190,,20260204_100826,a14e0e87fa2479935ea0c20a8bd6b8f2df4a1c52b12fb425ae67240499b060ad,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,414,train,20260204_100826_beam5_az199,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam5_az199.mat,,20260204_100826,0,20260204_100826_beam5_az199,20260204_100826,20260204_100826_beam5_az199.mat,20260204_100826_beam5_az199,,20260204_100826,7399f0809dc6a8f959edacdd6c6a5e8667c9a1a8e7b8967525a498b3a9c3e099,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,415,train,20260204_100845_beam1_az001,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az001.mat,,20260204_100845,0,20260204_100845_beam1_az001,20260204_100845,20260204_100845_beam1_az001.mat,20260204_100845_beam1_az001,,20260204_100845,f3addf056c14756b32837e855b809413e82a5a1e1ace4872a9b34e5ac26b654b,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,416,train,20260204_100845_beam1_az010,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam1_az010.mat,,20260204_100845,0,20260204_100845_beam1_az010,20260204_100845,20260204_100845_beam1_az010.mat,20260204_100845_beam1_az010,,20260204_100845,25735303327ba4664ccddb32c41f2152c27c67b107ffa08c479e5a1e7cfde698,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,417,train,20260204_100845_beam1_az019,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az019.mat,,20260204_100845,0,20260204_100845_beam1_az019,20260204_100845,20260204_100845_beam1_az019.mat,20260204_100845_beam1_az019,,20260204_100845,57b5c884e06f700ea6d6e4597c9f23864c70b7ec36be0fae096df0d3dcc78fe2,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,418,train,20260204_100845_beam1_az028,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az028.mat,,20260204_100845,0,20260204_100845_beam1_az028,20260204_100845,20260204_100845_beam1_az028.mat,20260204_100845_beam1_az028,,20260204_100845,9e22f2ab35e6248780c1f426f743b6272a2be36931e107173719d91a136e92d5,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,419,train,20260204_100845_beam1_az037,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az037.mat,,20260204_100845,0,20260204_100845_beam1_az037,20260204_100845,20260204_100845_beam1_az037.mat,20260204_100845_beam1_az037,,20260204_100845,d1b4899b7a24664a136f5cd4126f26232a5011aa9d613efad9fe8d8a76e10156,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,420,train,20260204_100845_beam1_az046,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam1_az046.mat,,20260204_100845,0,20260204_100845_beam1_az046,20260204_100845,20260204_100845_beam1_az046.mat,20260204_100845_beam1_az046,,20260204_100845,e6ebe16cf3e762f4c50e7f24e4238249f4d15d439343f7a2c289a76cbb6d3815,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,421,train,20260204_100845_beam1_az055,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az055.mat,,20260204_100845,0,20260204_100845_beam1_az055,20260204_100845,20260204_100845_beam1_az055.mat,20260204_100845_beam1_az055,,20260204_100845,6ace13bece5338983e48ebd0101e16a1d96e06fc9c5fc2a370d059191bd3faf9,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,422,train,20260204_100845_beam1_az064,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az064.mat,,20260204_100845,0,20260204_100845_beam1_az064,20260204_100845,20260204_100845_beam1_az064.mat,20260204_100845_beam1_az064,,20260204_100845,27227d49d288c5ceeb7379e8266a144a35981e73d7fac8ff67afe35562b4c867,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,423,train,20260204_100845_beam1_az073,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az073.mat,,20260204_100845,0,20260204_100845_beam1_az073,20260204_100845,20260204_100845_beam1_az073.mat,20260204_100845_beam1_az073,,20260204_100845,bb862c9c45540490741681830eeeb4ee053735531a68b5a139b62b35c3d15e8b,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,424,train,20260204_100845_beam1_az082,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az082.mat,,20260204_100845,0,20260204_100845_beam1_az082,20260204_100845,20260204_100845_beam1_az082.mat,20260204_100845_beam1_az082,,20260204_100845,66c984514575aa4f4522b78cd486f3e8cc545a43a53d42819fe63b61951ba2af,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,425,train,20260204_100845_beam1_az091,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az091.mat,,20260204_100845,0,20260204_100845_beam1_az091,20260204_100845,20260204_100845_beam1_az091.mat,20260204_100845_beam1_az091,,20260204_100845,556cf874ab28491ffc23fc99d2806c1cef86f048f2644e87dfdab75891964c85,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,426,train,20260204_100845_beam1_az100,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az100.mat,,20260204_100845,0,20260204_100845_beam1_az100,20260204_100845,20260204_100845_beam1_az100.mat,20260204_100845_beam1_az100,,20260204_100845,13b06f07a8045c330580c352655ba5aeda4949a3bf4a969d3380caa1991bffc0,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,427,train,20260204_100845_beam1_az109,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az109.mat,,20260204_100845,0,20260204_100845_beam1_az109,20260204_100845,20260204_100845_beam1_az109.mat,20260204_100845_beam1_az109,,20260204_100845,658ec32660f435c09b12ed258026fdefad4090e5022c5a26132a371a7fd8a2b4,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,428,train,20260204_100845_beam1_az118,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az118.mat,,20260204_100845,0,20260204_100845_beam1_az118,20260204_100845,20260204_100845_beam1_az118.mat,20260204_100845_beam1_az118,,20260204_100845,440b9fb5726803b21609365b3fee3b9c85053eae74d64ed7fa357ba0ff4f4e9c,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,429,train,20260204_100845_beam1_az127,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az127.mat,,20260204_100845,0,20260204_100845_beam1_az127,20260204_100845,20260204_100845_beam1_az127.mat,20260204_100845_beam1_az127,,20260204_100845,229de51f4dfe3a15bc8eae4c21d37e62c126b28fa5e20b5ccee6fb45061fee1f,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,430,train,20260204_100845_beam1_az136,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az136.mat,,20260204_100845,0,20260204_100845_beam1_az136,20260204_100845,20260204_100845_beam1_az136.mat,20260204_100845_beam1_az136,,20260204_100845,bd80dd478b62eec4377a0b941c8f7c3f79e48b2f278c49ec6378bed6e16876e4,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,431,train,20260204_100845_beam1_az145,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az145.mat,,20260204_100845,0,20260204_100845_beam1_az145,20260204_100845,20260204_100845_beam1_az145.mat,20260204_100845_beam1_az145,,20260204_100845,c4bac7cc95f0a19a781f7214d9c2576d3b2095198c530cbd3508b2c4045ec2b3,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,432,train,20260204_100845_beam1_az154,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100845_beam1_az154.mat,,20260204_100845,0,20260204_100845_beam1_az154,20260204_100845,20260204_100845_beam1_az154.mat,20260204_100845_beam1_az154,,20260204_100845,689431f84391ef5bd570097d3ffcc3dca4dca65dacdc9bea4fc60987b56e713b,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,433,train,20260204_100845_beam1_az163,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam1_az163.mat,,20260204_100845,0,20260204_100845_beam1_az163,20260204_100845,20260204_100845_beam1_az163.mat,20260204_100845_beam1_az163,,20260204_100845,fc38cb7624f65ccad3133ff53dd4fd3a003e4baecf555b1eec64101edc0b487a,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,434,train,20260204_100845_beam1_az172,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az172.mat,,20260204_100845,0,20260204_100845_beam1_az172,20260204_100845,20260204_100845_beam1_az172.mat,20260204_100845_beam1_az172,,20260204_100845,29822afe5afcbbfc781a76908f84870d5b5594e432c54e6e0fb3e312107af14b,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,435,train,20260204_100845_beam1_az181,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az181.mat,,20260204_100845,0,20260204_100845_beam1_az181,20260204_100845,20260204_100845_beam1_az181.mat,20260204_100845_beam1_az181,,20260204_100845,5f3ecac2a6299b5372c4610062033f991837b34dd6d41ef32b42bfa790a925bb,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,436,train,20260204_100845_beam1_az190,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az190.mat,,20260204_100845,0,20260204_100845_beam1_az190,20260204_100845,20260204_100845_beam1_az190.mat,20260204_100845_beam1_az190,,20260204_100845,23634e4f78b8260e032b512f78acec082a7c1cac8dffae68fe959e0458031c4f,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,437,train,20260204_100845_beam1_az199,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az199.mat,,20260204_100845,0,20260204_100845_beam1_az199,20260204_100845,20260204_100845_beam1_az199.mat,20260204_100845_beam1_az199,,20260204_100845,4da92eb1171f201ca7b9702bb44a692f761e9f0ea9b156bb26ad26f6e97f5ff9,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,438,train,20260204_100845_beam1_az208,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100845_beam1_az208.mat,,20260204_100845,0,20260204_100845_beam1_az208,20260204_100845,20260204_100845_beam1_az208.mat,20260204_100845_beam1_az208,,20260204_100845,3fe45f832c201ab52ce2c5d1503798e7738cc1026c0d9cd1def5f30e55942831,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,439,train,20260204_100845_beam1_az217,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az217.mat,,20260204_100845,0,20260204_100845_beam1_az217,20260204_100845,20260204_100845_beam1_az217.mat,20260204_100845_beam1_az217,,20260204_100845,67426c216f761f7cba28d71c366a3b75a75cb125f982dd9ee45a2cd355ec11d0,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,440,train,20260204_100845_beam1_az226,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az226.mat,,20260204_100845,0,20260204_100845_beam1_az226,20260204_100845,20260204_100845_beam1_az226.mat,20260204_100845_beam1_az226,,20260204_100845,cb5319f435ed40971dfab704b594148772af3c8cdaec15f58353a3ebc308cc34,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,441,train,20260204_100845_beam1_az235,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam1_az235.mat,,20260204_100845,0,20260204_100845_beam1_az235,20260204_100845,20260204_100845_beam1_az235.mat,20260204_100845_beam1_az235,,20260204_100845,b8260e73ad5005e060bbfcca88a71163d40e531d8ce073c6a4eeab2ffb393ddf,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,442,train,20260204_100845_beam1_az244,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az244.mat,,20260204_100845,0,20260204_100845_beam1_az244,20260204_100845,20260204_100845_beam1_az244.mat,20260204_100845_beam1_az244,,20260204_100845,5c733c1b2859490ddb59ef96c23e9674839ce033e0f42aebd3dc749d2d4d3371,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,443,train,20260204_100845_beam1_az253,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az253.mat,,20260204_100845,0,20260204_100845_beam1_az253,20260204_100845,20260204_100845_beam1_az253.mat,20260204_100845_beam1_az253,,20260204_100845,a45740821f232e88b02c31114c32eb50b8bc5027b2e7b951654d2b49fe75d493,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,444,train,20260204_100845_beam1_az262,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az262.mat,,20260204_100845,0,20260204_100845_beam1_az262,20260204_100845,20260204_100845_beam1_az262.mat,20260204_100845_beam1_az262,,20260204_100845,f72c6fa568a58589c6d584cdedc5281033d509265606af8abe7a5717e712ce8a,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,445,train,20260204_100845_beam2_az001,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100845_beam2_az001.mat,,20260204_100845,0,20260204_100845_beam2_az001,20260204_100845,20260204_100845_beam2_az001.mat,20260204_100845_beam2_az001,,20260204_100845,ced435816f9e89073913c93ec4f6cd099011e123ce086f8282c30eaacd0f19f3,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,446,train,20260204_100845_beam2_az010,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az010.mat,,20260204_100845,0,20260204_100845_beam2_az010,20260204_100845,20260204_100845_beam2_az010.mat,20260204_100845_beam2_az010,,20260204_100845,4c6af8f8e9801a00fd82f13d5166583325cedae696409edc68cc6ab56c1928ca,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,447,train,20260204_100845_beam2_az019,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az019.mat,,20260204_100845,0,20260204_100845_beam2_az019,20260204_100845,20260204_100845_beam2_az019.mat,20260204_100845_beam2_az019,,20260204_100845,d1c16d1b4fda55c2949f380cfccf01bbcf0539c82dcc382e5df8a12772986dde,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,448,train,20260204_100845_beam2_az028,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam2_az028.mat,,20260204_100845,0,20260204_100845_beam2_az028,20260204_100845,20260204_100845_beam2_az028.mat,20260204_100845_beam2_az028,,20260204_100845,5975edf6a37fa7bfa93bcc9c4c112f99c4c22cd7acf6209c9b8f46359e671b7f,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,449,train,20260204_100845_beam2_az037,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az037.mat,,20260204_100845,0,20260204_100845_beam2_az037,20260204_100845,20260204_100845_beam2_az037.mat,20260204_100845_beam2_az037,,20260204_100845,fcabc5d301df66d5b678fb73c73644e3ba8c9dc3b1321e084049a91f567fc444,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,450,train,20260204_100845_beam2_az046,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az046.mat,,20260204_100845,0,20260204_100845_beam2_az046,20260204_100845,20260204_100845_beam2_az046.mat,20260204_100845_beam2_az046,,20260204_100845,038dea495c770a201ef0f3039ba28eba01b2a2b61d785eacbe9b14ab8f818f15,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,451,train,20260204_100845_beam2_az055,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az055.mat,,20260204_100845,0,20260204_100845_beam2_az055,20260204_100845,20260204_100845_beam2_az055.mat,20260204_100845_beam2_az055,,20260204_100845,78b38289e3ac658fe0c546670386fc46764a96ddbd5783f4005510fb9121be68,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,452,train,20260204_100845_beam2_az064,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az064.mat,,20260204_100845,0,20260204_100845_beam2_az064,20260204_100845,20260204_100845_beam2_az064.mat,20260204_100845_beam2_az064,,20260204_100845,e893b01b92df251b317e070918de8daab3a0f414a9744ab1b3b31c0b14917cc5,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,453,train,20260204_100845_beam2_az073,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100845_beam2_az073.mat,,20260204_100845,0,20260204_100845_beam2_az073,20260204_100845,20260204_100845_beam2_az073.mat,20260204_100845_beam2_az073,,20260204_100845,9e0e4999c21df8c1be094252cd8bf5f08296004bb2ba0d949b24451aeb88bcf9,
5,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_05_manifest.csv,454,train,20260204_100845_beam2_az082,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az082.mat,,20260204_100845,0,20260204_100845_beam2_az082,20260204_100845,20260204_100845_beam2_az082.mat,20260204_100845_beam2_az082,,20260204_100845,bb407346234d31fa4e4ac72168df26ff58ad1f84fda4f90845ffa02220cc7bad,
